プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZP11	PC1	 	50116763	0060	0014598464	段取り（自挿）	A0810	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	51483	0	13		2025/07/15 21:31:21	20250220	0000000000	000000	1120
P100	ZP11	PC1	 	50119896	0060	0015607113	段取り（自挿）	A0810	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	51483	0	10		2025/07/15 21:31:21	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119867	0060	0015606533	段取り（自挿）	A0810	SNF	P0A602300	MK-6023C     FAN SOURCE	3	51483	0	17		2025/07/15 21:31:21	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119866	0060	0015606513	段取り（自挿）	A0810	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	4	51483	0	18		2025/07/15 21:31:21	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119936	0060	0015615281	段取り（自挿）	A0810	SNF	PZZA0557310	MK-5573B S10 HKD-F CPU	2	51483	0	9		2025/07/15 21:31:21	20250716	0000000000	000000	1120
P100	ZP11	PC1	 	50116304	0060	0014487018	段取り（自挿）	A0810	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32	51483	0	26		2025/07/15 21:31:21	20250220	0000000000	000000	1120
P100	ZP11	PC1	 	50119968	0060	0015627721	段取り（自挿）	A0810	SNF	PZZA0618416	GK-6184 U16  ISENS	1	51483	0	6		2025/07/15 21:31:22	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119994	0060	0015669071	段取り（自挿）	A0810	SNF	P00A0720300	WK-7203  RELAY I/F2	24	51483	0	24		2025/07/15 21:31:22	20250728	0000000000	000000	1120
P100	ZP11	PC1	 	50119952	0060	0015627401	段取り（自挿）	A0810	SNF	P0A618402	GK-6184 S02 I SENS PCB	1	51483	0	6		2025/07/15 21:31:22	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119981	0060	0015628061	段取り（自挿）	A0810	SNF	PZZA0177803	IK-1778A S03	8	51483	0	15		2025/07/15 21:31:22	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119608	0100	0015397935	作業時間（手挿）	A0822	SNF	P0A466123	IK-4661B U23 RF 48V	8	51497	0	60		2025/07/15 21:31:22	20250613	0000000000	000000	1120
P100	ZP11	PC1	 	50119981	0100	0015628066	作業時間（手挿）	A0822	SNF	PZZA0177803	IK-1778A S03	8	51497	0	95		2025/07/15 21:31:23	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119757	0100	0015536157	作業時間（手挿）	A0822	SNF	P0A551200	CK-5512    E-CAP  PCB	2	51497	0	8		2025/07/15 21:31:23	20250708	0000000000	000000	1122
P100	ZP11	PC1	 	50119744	0100	0015534703	作業時間（手挿）	A0822	SNF	P00A0733700	WK-7337 2ndIGBT SNUB RoHS	10	51497	0	60		2025/07/15 21:31:23	20250718	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0100	0015678795	作業時間（手挿）	A0822	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	51497	0	100		2025/07/15 21:31:23	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119939	0100	0015626970	作業時間（手挿）	A0822	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	51497	0	45		2025/07/15 21:31:23	20250722	0000000000	000000	1120
P100	ZP11	PC1	 	50119744	0100	0015534703	作業時間（手挿）	A0822	SNF	P00A0733700	WK-7337 2ndIGBT SNUB RoHS	10	91403	0	4		2025/07/15 21:31:24	20250718	0000000000	000000	1120
P100	ZP11	PC1	 	50119706	0100	0015527430	作業時間（手挿）	A0822	SNF	P00A0719700	WK-7197A KP CTRL	20	91403	0	5		2025/07/15 21:31:24	20250728	0000000000	000000	1120
P100	ZP11	PC1	 	50119852	0150	0015574939	作業時間（仕上げ）	A0840	SNF	97K150704	UK-1507B S04	4	91372	0	14		2025/07/15 21:31:24	20250723	0000000000	000000	1120
P100	ZP11	PC1	 	50119812	0150	0015541478	作業時間（仕上げ）	A0840	SNF	P0A481900	WK-4819E   DETECT PCB	160	91372	0	370		2025/07/15 21:31:24	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119757	0100	0015536157	作業時間（手挿）	A0822	SNF	P0A551200	CK-5512    E-CAP  PCB	2	91403	0	1		2025/07/15 21:31:24	20250708	0000000000	000000	1122
P100	ZP11	PC1	 	50119922	0100	0015614906	作業時間（手挿）	A0822	SNF	P0A536703	CK-5367BU03 4825(06.2 JH)	2	91403	0	5		2025/07/15 21:31:25	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119867	0100	0015606538	作業時間（手挿）	A0822	SNF	P0A602300	MK-6023C     FAN SOURCE	3	91403	0	6		2025/07/15 21:31:25	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119864	0100	0015606477	作業時間（手挿）	A0822	SNF	P00A0775800	WK-7758 MRT MOTHER	2	91403	0	30		2025/07/15 21:31:25	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119802	0100	0015540440	作業時間（手挿）	A0822	SNF	P0A360010	IK-3600 U10 21EX_DRIVER	17	91403	0	5		2025/07/15 21:31:25	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119920	0100	0015614866	作業時間（手挿）	A0822	SNF	P0A536700	CK-5367 B 48V25  MAIN PC1	3	91403	0	5		2025/07/15 21:31:25	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0100	0015678795	作業時間（手挿）	A0822	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91403	0	10		2025/07/15 21:31:26	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119983	0100	0015628106	作業時間（手挿）	A0822	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	91403	0	30		2025/07/15 21:31:26	20250717	0000000000	000000	1120
P100	ZP10	B10	 	10132855	0030	0015274680	総合組立	C0921	MSN	A00A1963500	MRT-15005CY       STD	5	91433	0	60		2025/07/15 21:31:26	20250724	0000000000	000000	1911
P100	ZPS2	B10	M-0335889-10	40161132	0030	0014859884	総合組立	C0922	MNN	A00A2083500	MRT-20005C	4	91433	0	80		2025/07/15 21:31:26	20250731	 	 	1911
P100	ZP11	PC1	 	50119939	0100	0015626970	作業時間（手挿）	A0822	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	91403	0	8		2025/07/15 21:31:26	20250722	0000000000	000000	1120
P100	ZPS2	B10	M-0335889-10	40161132	0030	0014859884	総合組立	C0922	MNN	A00A2083500	MRT-20005C	4	91466	0	150		2025/07/15 21:31:27	20250731	 	 	1911
P100	ZPS2	CD0	M-0340095-10-01-01	40163824	0010	0015285356	ハーネス量産（加工）	A0610	NN	64029294100	RCP-PL1-DD-HA-H-M補助ﾊｰﾈｽ	1	91488	0	37		2025/07/15 21:31:27	20250718	 	 	
P100	ZPS2	CD1	I-0334914-10-01-04-01	40162190	0010	0015029526	ハーネス一品（加工）	A0710	NN		直流電源盤_ハーネス		91488	0	69		2025/07/15 21:31:27	20250724	 	 	
P100	ZP10	B10	 	10133144	0030	0015489846	総合組立	C0922	MSN	U0A970300	SPU-2020	20	91433	0	120		2025/07/15 21:31:27	20250722	0000000000	000000	1911
P100	ZP10	B10	 	10132855	0030	0015274680	総合組立	C0921	MSN	A00A1963500	MRT-15005CY       STD	5	91466	0	150		2025/07/15 21:31:27	20250724	0000000000	000000	1911
P100	ZP10	B58	 	10133065	0040	0015378707	総合組立	C0922	MSN	A00A0479900	正面カバーASSY	5	91509	0	110		2025/07/15 21:31:28	20250722	0000000000	000000	1910
P100	ZPS2	B10	M-0335889-10	40161132	0030	0014859884	総合組立	C0922	MNN	A00A2083500	MRT-20005C	4	91509	0	90		2025/07/15 21:31:28	20250731	 	 	1911
P100	ZPS2	CD1	I-0316838-10-01-08-01	40164359	0010	0015397413	ハーネス一品（加工）	A0710	NN		直流分岐盤_ハーネス		91488	0	4		2025/07/15 21:31:28	20250724	 	 	
P100	ZPS2	B10	M-0343869-10	40164711	0030	0015532850	改造	C0922	MNN	A00A1470000	HKE-10200GT59(K)	6	91509	0	70		2025/07/15 21:31:28	20250725	 	 	
P100	ZP10	B10	 	10132855	0030	0015274680	総合組立	C0921	MSN	A00A1963500	MRT-15005CY       STD	5	91509	0	90		2025/07/15 21:31:28	20250724	0000000000	000000	1911
P100	ZP11	PC1	 	50119706	0110	0015527429	機械時間（手挿）	A0821	SNF	P00A0719700	WK-7197A KP CTRL	20	91518	0	20		2025/07/15 21:31:29	20250728	0000000000	000000	1120
P100	ZP11	PC1	 	50119744	0110	0015534702	機械時間（手挿）	A0821	SNF	P00A0733700	WK-7337 2ndIGBT SNUB RoHS	10	91518	0	10		2025/07/15 21:31:29	20250718	0000000000	000000	1120
P100	ZP10	CD0	 	10133421	0010	0015674033	ハーネス量産（加工）	A0610	SNF	64029173500	補助ﾊｰﾈｽ 鋳造機	9	91516	0	30		2025/07/15 21:31:29	20250829	0000000000	000000	1210
P100	ZP11	PC1	 	50119706	0100	0015527430	作業時間（手挿）	A0822	SNF	P00A0719700	WK-7197A KP CTRL	20	91518	0	20		2025/07/15 21:31:29	20250728	0000000000	000000	1120
P100	ZP11	PC1	 	50119744	0100	0015534703	作業時間（手挿）	A0822	SNF	P00A0733700	WK-7337 2ndIGBT SNUB RoHS	10	91518	0	10		2025/07/15 21:31:29	20250718	0000000000	000000	1120
P100	ZP11	PC1	 	50119864	0100	0015606477	作業時間（手挿）	A0822	SNF	P00A0775800	WK-7758 MRT MOTHER	2	91518	0	5		2025/07/15 21:31:30	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119802	0110	0015540439	機械時間（手挿）	A0821	SNF	P0A360010	IK-3600 U10 21EX_DRIVER	17	91518	0	15		2025/07/15 21:31:30	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119757	0110	0015536156	機械時間（手挿）	A0821	SNF	P0A551200	CK-5512    E-CAP  PCB	2	91518	0	5		2025/07/15 21:31:30	20250708	0000000000	000000	1122
P100	ZP11	PC1	 	50119802	0100	0015540440	作業時間（手挿）	A0822	SNF	P0A360010	IK-3600 U10 21EX_DRIVER	17	91518	0	15		2025/07/15 21:31:30	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119757	0100	0015536157	作業時間（手挿）	A0822	SNF	P0A551200	CK-5512    E-CAP  PCB	2	91518	0	5		2025/07/15 21:31:30	20250708	0000000000	000000	1122
P100	ZP11	PC1	 	50119920	0110	0015614865	機械時間（手挿）	A0821	SNF	P0A536700	CK-5367 B 48V25  MAIN PC1	3	91518	0	10		2025/07/15 21:31:31	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119939	0110	0015626969	機械時間（手挿）	A0821	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	91518	0	20		2025/07/15 21:31:31	20250722	0000000000	000000	1120
P100	ZP11	PC1	 	50119922	0100	0015614906	作業時間（手挿）	A0822	SNF	P0A536703	CK-5367BU03 4825(06.2 JH)	2	91518	0	5		2025/07/15 21:31:31	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119922	0110	0015614905	機械時間（手挿）	A0821	SNF	P0A536703	CK-5367BU03 4825(06.2 JH)	2	91518	0	5		2025/07/15 21:31:31	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119920	0100	0015614866	作業時間（手挿）	A0822	SNF	P0A536700	CK-5367 B 48V25  MAIN PC1	3	91518	0	10		2025/07/15 21:31:31	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119864	0110	0015606478	機械時間（手挿）	A0821	SNF	P00A0775800	WK-7758 MRT MOTHER	2	91518	0	5		2025/07/15 21:31:31	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0110	0015678796	機械時間（手挿）	A0821	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91518	0	20		2025/07/15 21:31:32	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0100	0015678795	作業時間（手挿）	A0822	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91518	0	20		2025/07/15 21:31:32	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119983	0100	0015628106	作業時間（手挿）	A0822	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	91518	0	10		2025/07/15 21:31:32	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119983	0110	0015628105	機械時間（手挿）	A0821	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	91518	0	10		2025/07/15 21:31:32	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119939	0100	0015626970	作業時間（手挿）	A0822	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	91518	0	20		2025/07/15 21:31:32	20250722	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0020	0015627937	部品仕分け	C0931	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	91519	0	4		2025/07/15 21:31:33	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119803	0020	0015540455	部品仕分け	C0931	SNF	P0A603500	WK-6035A     PWM.PCB	6	91519	0	4		2025/07/15 21:31:33	20250718	0000000000	000000	1120
P100	ZP11	PC1	 	50120059	0020	0015698723	部品仕分け	C0931	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	8	91519	0	3		2025/07/15 21:31:33	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50119807	0020	0015541226	部品仕分け	C0931	SNF	P00A0738500	IK-7385A PCB	1	91519	0	2		2025/07/15 21:31:33	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50119704	0020	0015527363	部品仕分け	C0931	SNF	P00A0720100	WK-7201B  DDC	8	91519	0	2		2025/07/15 21:31:33	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50119857	0150	0015606322	作業時間（仕上げ）	A0840	SNF	P00A0745200	WK-7452  PANEL REACH	15	91520	0	30		2025/07/15 21:31:34	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119863	0150	0015606462	作業時間（仕上げ）	A0840	SNF	PZZA0604906	MK-6049  U06 IGBT GATE	12	91520	0	25		2025/07/15 21:31:34	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119421	0150	0015335792	作業時間（仕上げ）	A0840	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	91520	0	25		2025/07/15 21:31:34	20250610	0000000000	000000	1120
P100	ZP11	PC1	 	50119666	0150	0015524947	作業時間（仕上げ）	A0840	SNF	P00A0748800	MK-7488,89 RC PAIR(RoHS)	12	91520	0	75		2025/07/15 21:31:34	20250716	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0020	0015749489	部品仕分け	C0931	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	91519	0	8		2025/07/15 21:31:34	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119880	0150	0015606800	作業時間（仕上げ）	A0840	SNF	P0A344825	WK-3448 S25   MAIN PCB	25	91520	0	30		2025/07/15 21:31:35	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50119876	0150	0015606720	作業時間（仕上げ）	A0840	SNF	P00A0743600	IK-7436B 制御電源基板	30	91520	0	60		2025/07/15 21:31:35	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119953	0150	0015627428	作業時間（仕上げ）	A0840	SNF	PZZA01280F8	GK-1280B UF8	1	91520	0	30		2025/07/15 21:31:35	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119916	0140	0015613386	機械時間（検査）	A0851	SNF	P0A365900	LK-3659  3ｿ4W ACV2 ZNR	6	91520	0	8		2025/07/15 21:31:35	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50119917	0150	0015614776	作業時間（仕上げ）	A0840	SNF	P0A435600	CK-4356      ﾋｮｳｼﾞｭﾝ	2	91520	0	10		2025/07/15 21:31:35	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119866	0090	0015606516	段取り（手挿・修正）	A0820	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	4	91526	0	25		2025/07/15 21:31:36	20250710	0000000000	000000	1120
P100	ZPS2	CD1	I-0334914-10-01-04-01	40162190	0030	0015029528	ハーネス一品（布線）	A0720	MNN		直流電源盤_ハーネス		91525	0	78		2025/07/15 21:31:36	20250724	 	 	
P100	ZPS2	CD1	I-0334914-10-01-05-01	40162192	0030	0015029551	ハーネス一品（布線）	A0720	MNN		インバータ盤_ハーネス		91525	0	249		2025/07/15 21:31:36	20250724	 	 	
P100	ZP11	PC1	 	50119954	0150	0015627448	作業時間（仕上げ）	A0840	SNF	PZZA0230805	IK-2308A U05 LED DISPLAY	2	91520	0	18		2025/07/15 21:31:36	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119757	0090	0015536155	段取り（手挿・修正）	A0820	SNF	P0A551200	CK-5512    E-CAP  PCB	2	91526	0	4		2025/07/15 21:31:36	20250708	0000000000	000000	1122
P100	ZP11	PC1	 	50119973	0090	0015627904	段取り（手挿・修正）	A0820	SNF	PZZA0109374	GK-1093B U74 60MV	2	91526	0	15		2025/07/15 21:31:37	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119981	0090	0015628064	段取り（手挿・修正）	A0820	SNF	PZZA0177803	IK-1778A S03	8	91526	0	30		2025/07/15 21:31:37	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0090	0015678794	段取り（手挿・修正）	A0820	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91526	0	105		2025/07/15 21:31:37	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119974	0090	0015627924	段取り（手挿・修正）	A0820	SNF	PZZA0109375	GK-1093B U75 4V	2	91526	0	15		2025/07/15 21:31:37	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0090	0015749496	段取り（手挿・修正）	A0820	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	91526	0	30		2025/07/15 21:31:38	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119896	0090	0015607116	段取り（手挿・修正）	A0820	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	91531	0	45		2025/07/15 21:31:38	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119866	0090	0015606516	段取り（手挿・修正）	A0820	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	4	91531	0	6		2025/07/15 21:31:38	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119864	0090	0015606476	段取り（手挿・修正）	A0820	SNF	P00A0775800	WK-7758 MRT MOTHER	2	91531	0	55		2025/07/15 21:31:38	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119867	0090	0015606536	段取り（手挿・修正）	A0820	SNF	P0A602300	MK-6023C     FAN SOURCE	3	91531	0	45		2025/07/15 21:31:38	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0090	0015678794	段取り（手挿・修正）	A0820	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91531	0	80		2025/07/15 21:31:39	20250724	0000000000	000000	1120
P100	ZPS2	CD1	I-0334840-10-01-05-01	40162222	1000	0015029811	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		INV盤_ハーネス		91537	0	30		2025/07/15 21:31:39	20250722	 	 	
P100	ZPS2	CD1	I-0334840-10-01-04-01	40162220	1000	0015029795	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		I/O盤_ハーネス		91537	0	24		2025/07/15 21:31:39	20250722	 	 	
P100	ZP11	PC1	 	50119981	0090	0015628064	段取り（手挿・修正）	A0820	SNF	PZZA0177803	IK-1778A S03	8	91531	0	32		2025/07/15 21:31:39	20250717	0000000000	000000	1120
P100	ZPS2	CD0	M-0340675-10-01-02	40163514	1000	0015232405	ハーネス量産（圧着・コネクタ・検査）	A0630	NN	64029293000	MRS-12005AY5 補助ﾊｰﾈｽ.	1	91537	0	9		2025/07/15 21:31:39	20250722	 	 	
P100	ZPS2	C17	M-0335925-10	40161144	0030	0014872841	総合組立	C0911	MNN	A00A2084800	ECA4F6-350-1500LSV No.1	1	N0001	0	310		2025/07/15 21:31:40	20250808	 	 	1911
P100	ZPS2	C17	G-0327744-10	40157026	0030	0014063492	総合組立	C0911	MNN	A00A2031100	SCB3WF7-35-20KC(T/B切替)	1	N0001	0	420		2025/07/15 21:31:40	20250822	 	 	1911
P100	ZPS2	C17	M-0335925-20	40161145	0030	0014872851	総合組立	C0911	MNN	A00A2084900	ECA4F6-350-1500LSV No.2	1	N0001	0	110		2025/07/15 21:31:40	20250808	 	 	1911
P100	ZP11	PC1	 	50119866	0100	0015606518	作業時間（手挿）	A0822	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	4	4	0	0		2025/07/16 09:39:34	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119788	0030	0015540127	段取り（チップ実装）	A0800	SNF	PZZA0547911	WK-5479D U11 GATE PCB	33	33	0	0	2025/07/16 17:25:01	2025/07/16 17:26:19	20250626	0000000000	000000	1120
P100	ZPS2	B10	I-0338771-10	40162260	0030	0015035121	総合組立	C0913	MNN	A00A2038400	FC-6K-20-S3-03 G1J-OMT3	10	02098	0	420		2025/07/16 21:30:09	20251003	 	 	
P100	ZPS2	C17	G-0329746-10	40158085	0040	0014185028	製品検査	C0951	NN	A00A2033200	KCA4WF7‐20‐5KC	4	02274	0	360		2025/07/16 21:30:11	20250731	 	 	
P100	ZPS2	CG1	C-0326906-10	40156458	0050	0013959169	製品仕上げ	C0914	NN	A00A2022600	SLTKS25X4-200MSP 麻績IC	1	02316	0	200		2025/07/16 21:30:11	20250807	 	 	
P100	ZPS2	C17	G-0329746-10	40158085	0050	0014185029	製品仕上げ	C0914	NN	A00A2033200	KCA4WF7‐20‐5KC	4	02316	0	80		2025/07/16 21:30:12	20250731	 	 	
P100	ZPS2	CB0	G-0331386-10-01-01	40160450	1000	0014674099	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0898800	3φ 5215KVA 3450/106,70V	1	02420	0	800		2025/07/16 21:30:12	20250820	 	 	
P100	ZPS2	B50	W-0341072-10	40163462	0040	0015227716	製品検査	C0953	NN	A00A1310900	NSW-21EX (U)	4	02416	0	60		2025/07/16 21:30:12	20250716	 	 	
P100	ZPS2	C17	M-0331916-10	40159446	0050	0014484957	製品仕上げ	C0914	NN	A00A2043100	KCA4WF7-20-16KSVC	3	02316	0	100		2025/07/16 21:30:12	20250717	 	 	1911
P100	ZPS2	B50	M-0339984-10	40162912	0040	0015109523	製品検査	C0953	NN	A00A2110800	SCA2F6-200-100SVC	1	02416	0	360		2025/07/16 21:30:12	20250715	 	 	
P100	ZP12	B10	 	10133523	0040	0015747359	不具合再組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	20	02692	0	220		2025/07/16 21:30:13	20250729	0000000000	000000	
P100	ZP10	B58	 	10133201	0030	0015533778	総合組立	C0922	MSN	A3A210900	KSM-575MPTR&SS-10GMMR  VW	10	02692	0	150		2025/07/16 21:30:13	20250728	0000000000	000000	1911
P100	ZP10	B10	 	10132855	0030	0015274680	総合組立	C0921	MSN	A00A1963500	MRT-15005CY       STD	5	02692	0	20		2025/07/16 21:30:13	20250724	0000000000	000000	1911
P100	ZPS2	C27	I-0332450-10	40159689	0030	0014505215	総合組立	C0912	MNN	A00A2031700	SSCF350TGD	1	02780	0	200		2025/07/16 21:30:13	20250819	 	 	1911
P100	ZPS2	C28	I-0321267-10-01-04	40153796	0030	0013514166	総合組立	C0912	MNN	A00A1982201	SIT10SGD/SKS150(RF)	1	02780	0	200		2025/07/16 21:30:13	20250808	 	 	
P100	ZPS2	C17	M-0331916-10	40159446	0050	0014484957	製品仕上げ	C0914	NN	A00A2043100	KCA4WF7-20-16KSVC	3	03058	0	160		2025/07/16 21:30:14	20250717	 	 	1911
P100	ZPS2	B50	M-0340095-20	40162953	0030	0015141823	総合組立	C0911	MNN	A00A2111500	極性切替MC-BOX (500A)	1	03020	0	180		2025/07/16 21:30:14	20250722	 	 	
P100	ZPS2	C27	I-0321267-10	40152243	0030	0013397701	総合組立	C0912	MNN	A00A1982200	SIT10SGD/SKS150-200MSP	1	03060	0	20		2025/07/16 21:30:14	20250808	 	 	1911
P100	ZPS2	C17	G-0327744-10	40157026	0030	0014063492	総合組立	C0911	MNN	A00A2031100	SCB3WF7-35-20KC(T/B切替)	1	02935	0	430		2025/07/16 21:30:14	20250822	 	 	1911
P100	ZPS2	C17	G-0329746-10	40158085	0050	0014185029	製品仕上げ	C0914	NN	A00A2033200	KCA4WF7‐20‐5KC	4	03058	0	80		2025/07/16 21:30:14	20250731	 	 	
P100	ZPS2	CF0	G-0316801-10-01-05	40162361	1000	0015041431	ブスバー（加工）	A0410	MNN	E00A6382700	ﾌﾞｽﾊﾞｰ構成表	4	03090	0	10		2025/07/16 21:30:15	20250703	 	 	
P100	ZPS2	B50	M-0340095-20	40162953	0030	0015141823	総合組立	C0911	MNN	A00A2111500	極性切替MC-BOX (500A)	1	03060	0	30		2025/07/16 21:30:15	20250722	 	 	
P100	ZPS2	C17	G-0333104-20	40160104	0030	0014600805	総合組立	C0911	MNN	A00A2063400	SCAM26-200-100VC	1	03060	0	60		2025/07/16 21:30:15	20250828	 	 	1911
P100	ZPS2	C17	M-0335925-20	40161145	0030	0014872851	総合組立	C0911	MNN	A00A2084900	ECA4F6-350-1500LSV No.2	1	03060	0	30		2025/07/16 21:30:15	20250808	 	 	1911
P100	ZPS2	C28	I-0321267-10-01-04	40153796	0030	0013514166	総合組立	C0912	MNN	A00A1982201	SIT10SGD/SKS150(RF)	1	03060	0	200		2025/07/16 21:30:15	20250808	 	 	
P100	ZPS2	CC0	G-0336452-10-01-01	40163631	0010	0015266679	ケース（板金）	A0310	NN	J00A5910201	ｹｰｽ構成表(110-600SVC)	1	03090	0	40		2025/07/16 21:30:16	20250717	 	 	
P100	ZPS2	CC0	M-0341873-10-01-02	40163835	0010	0015285525	ケース（板金）	A0310	NN	JHA103217	MRS-15005ACY ｹｰｽ構成表	1	03090	0	10		2025/07/16 21:30:16	20250725	 	 	
